MathRes-MX,ReadingRes-MX,ScienceRes-MX,MathRes-JP,ReadingRes-JP,ScienceRes-JP,MathRes-UK,ReadingRes-UK,ScienceRes-UK
378.6493,413.1246,335.4532,410.1963,403.2799,416.6729,528.3611,487.8049,547.1279
400.5375,304.8813,362.4953,477.0291,452.8401,563.1667,515.1971,544.8213,526.7997
464.8777,477.5432,452.0142,511.9255,579.2149,598.2283,439.1728,465.9118,522.3238
433.2528,445.9296,420.1231,530.3085,479.5449,512.0664,423.2824,352.597,406.5088
363.0706,367.849,353.1705,550.7945,600.1052,596.5498,392.4365,408.4382,409.4927
411.6763,522.0246,501.436,628.0651,534.0772,629.4666,427.1771,474.2071,472.4357
353.0223,430.8378,343.6591,463.7872,443.29699999999997,400.6341,519.7928,506.9327,514.7706
304.0271,294.137,299.3659,469.785,423.7684,431.4994,537.1631,525.9167,514.5841
502.1109,508.5753,457.2361,590.5203,554.3664,572.3051,483.1827,475.5352,490.5259
450.4674,488.4465,533.4204,495.5678,506.8532,517.0086,422.3477,462.3719,461.0593
462.3072,295.8995,383.0101,517.5339,529.8088,465.9082,468.5387,485.3991,486.5162
401.5501,390.529,372.7527,543.862,453.0807,528.4782,568.7101,569.6033,556.4528
273.2591,266.2275,313.0735,427.9561,408.1999,491.3652,453.4273,506.3766,510.7609
405.99,430.0434,373.6852,453.7389,469.8384,478.1238,543.0051,463.4839,505.166
354.658,332.8691,371.1675,612.9537,646.6518,668.3514,303.4819,285.394,371.9135
274.5833,266.2567,366.87800000000004,310.6481,266.2275,345.1511,548.5356,484.3566,510.7609
427.0992,429.964,462.5513,464.4103,436.9539,437.7471,530.8537,422.0454,454.8116
416.5836,438.4631,444.5543,383.7124,388.8449,385.9008,538.1757,550.8378,585.3599
471.4208,435.4379,400.7273,391.9692,460.8627,408.9332,396.0196,465.3902,437.2809
304.6503,382.9409,345.7106,293.823,323.0854,305.3338,330.9005,303.5893,316.2439
432.7076,501.1974,440.5446,315.0101,363.8242,399.0489,518.936,529.1853,506.7512
379.1946,420.9883,446.4192,418.5309,456.8911,428.0492,600.7244,596.6897,567.4562
443.8464,480.9884,426.837,382.7777,394.3783,416.4864,546.6661,542.0966,587.5979
448.9874,400.9543,402.8721,352.9444,409.4708,364.3603,481.6249,521.246,526.893
330.4331,261.5762,307.4786,343.7529,325.812,381.1451,559.5186,588.7466,607.4599
446.1832,502.8013,454.8116,409.8847,402.0837,429.6345,661.5594,630.0507,656.8818
378.9609,394.5387,389.5375,333.4709,342.6529,408.1872,546.1209,446.1038,534.0731
560.2197,484.517,476.0724,293.2778,307.0048,342.9131,468.305,480.7204,521.7643
507.2519,542.0412,546.009,421.7246,491.6819,472.4357,437.3033,375.9336,501.3428
337.6772,396.1426,316.8034,445.8716,575.8788,543.3047,411.4426,367.2726,391.216
307.8439,284.8326,328.7393,468.305,518.0383,542.279,428.1119,434.5558,475.4196
540.2789,538.0696,487.0757,425.4635,475.8751,474.1141,542.2262,562.3858,621.727
696.6895,680.8331,627.6016,380.36300000000006,413.4424,425.9045,383.4008,326.6243,326.8743
435.7454,406.2471,446.0463,432.2402,401.676,416.5796,420.0888,418.5971,403.8046
608.4359,563.6689,488.3812,436.9138,444.897,442.6893,564.1922,612.8142,577.9
488.09,513.387,481.4808,347.7255,459.0358,473.6479,497.1257,517.9581,491.8314
385.1145,463.2456,380.4924,426.55400000000003,461.02,473.5546,600.8023,580.8306,585.3599
364.1611,372.6943,414.4349,322.7216,365.6687,341.7009,452.181,453.3213,443.6218
344.454,398.1122,416.5796,378.6493,349.0684,348.50800000000004,642.0081,600.5818,626.1097
414.7141,427.5016,423.3868,219.2787,217.2478,185.3226,391.4239,425.35699999999997,424.972
384.6471,391.9725,375.5502,217.4871,181.2213,221.5032,451.0905,484.9303,480.9213
347.8034,359.2531,362.4953,592.1561,560.5414,608.6721,409.1058,414.5873,387.486
448.2863,437.8438,484.6512,362.4474,356.0137,388.3253,313.2965,336.9503,352.0515
399.0575,411.6154,373.5919,410.1963,443.3084,489.4069,371.0157,334.6334,386.74
385.2703,385.0758,339.7426,406.0679,412.1815,431.7792,574.2405,568.0945,603.0772
483.9617,452.2788,458.4483,358.1633,443.3879,342.3536,516.5992,573.3725,566.7102
332.3025,407.8028,361.1899,476.406,514.002,477.2846,370.1589,380.6374,380.0261
444.3138,483.8977,402.8721,473.8355,468.0115,511.4137,435.9012,486.2012,481.0145
456.3094,513.1283,485.5837,497.2815,520.2771,471.5032,603.0612,616.6775,639.4442
377.9483,451.4768,389.5375,425.4635,444.1822,417.3256,354.0349,304.9615,410.0522
333.5488,403.8312,384.875,474.5365,483.8977,435.2294,531.4769,493.4185,554.5878
377.2472,387.8656,354.3827,481.54699999999997,422.6564,485.30400000000003,477.6523,477.941,470.4774
508.8098,579.3737,358.7654,618.7179,588.7466,575.7553,444.3916,472.56800000000004,456.6766
461.76199999999994,397.7465,487.4487,527.5043,531.4768,531.9284,283.9305,349.8975,383.0101
373.4304,398.5484,383.2898,537.6305,527.5053,490.8989,525.9464,550.5403,524.4685
423.0488,493.8997,415.6471,515.8981,518.8473,557.6651,524.4664,541.2947,583.2152
311.8165,441.0049,276.6132,381.064,408.4382,380.9586,254.1751,196.3574,212.6445
613.6548,588.4490000000001,553.6554,469.785,483.3417,477.1913,517.5339,552.7644,536.1246
436.4465,493.9799,365.1996,484.5848,550.0637,503.301,466.124,482.8651,469.9179
552.3524,477.0589,472.5289,452.96,469.0441,544.3305,543.0830000000001,445.8632,495.8411
342.5845,350.4536,399.7949,365.5632,363.1625,351.0257,661.7931,638.2498,667.5121
495.6457,522.8499,501.3428,494.7889,523.6132,530.3432,462.5409,470.7235,504.6065
391.2681,419.5585,416.4864,613.2653,625.5232,645.0392,333.2373,383.8146,396.4379
456.0757,446.6651,513.2786,454.3621,415.8253,447.3517,679.3971,652.2914,687.0011
311.7386,348.8278,398.8624,463.0083,517.8147,564.0992,424.9961,408.3588,446.5125
250.9036,297.1554,277.6389,451.3242,412.9658,399.0489,466.8251,505.344,459.7538
311.7386,291.2482,310.0895,455.2968,514.3197,501.436,401.62800000000004,434.57099999999997,444.6475
506.7067,454.6846,450.1492,445.0927,508.3624,465.9082,492.6079,463.3456,506.0052
399.9143,419.0782,408.7467,499.151,557.7685,547.5009,548.3019,621.2339,597.4823
479.3659,533.2752,476.5386,468.4608,470.9504,450.3357,555.3124,619.0032,597.4823
367.2768,375.8715,401.6598,497.671,511.6191,448.2842,646.1365,652.2037,645.0392
589.7414,545.2242,536.8706,487.3111,572.781,551.8836,696.2222,667.3833,680.8467
387.2955,466.5817,410.9847,487.8564,469.8384,533.1406,493.9321,562.7727,603.0772
279.4906,331.3901,363.4278,472.1218,409.4708,433.3644,514.0287,554.0456,665.5539
315.0101,341.7162,321.7456,503.9025,500.4987,482.7863,399.0575,359.2531,350.0932
527.738,538.8888,545.263,576.2658,577.6263,605.3152,601.8149,587.7273,635.8075
475.0039,453.7223,397.9299,550.0935,569.6832,546.9414,430.0592,382.7501,473.4614
480.06699999999995,485.9605,412.7564,390.8786,437.0334,443.9948,531.3211,536.5604,561.1153
416.8952,510.2688,408.0007,556.325,575.2433,591.8874,533.1126,544.1064,581.5367
427.8782,402.5582,355.8747,533.2684,583.9013,587.3182,607.5012,607.7306,637.5793
422.6593,337.76099999999997,376.1097,532.2558,466.4228,483.9985,465.9682,404.1621,446.4192
458.4904,521.3891,533.7001,569.489,564.7917,585.3599,593.4024,533.9392,561.4883
503.4351,601.535,516.6356,543.6283,525.9167,515.4233,397.4217,379.0487,367.9038
451.9473,465.1099,480.9213,673.3214,730.3933,727.0048,549.6261,556.1005,613.4278
439.718,414.5873,453.5994,658.5995,600.8792,646.9041,509.2771,535.5278,552.1634
417.6741,411.7743,407.0683,537.0073,487.404,524.655,444.0801,496.8449,488.3812
252.773,206.0816,278.2917,546.1209,499.0322,483.7188,463.6314,489.4578,517.2883
335.0288,334.4879,393.2674,522.8307,587.9523,564.6587,559.5186,501.43800000000005,558.3178
346.7908,380.1037,344.7781,418.5309,339.5715,369.0228,477.8081,484.5331,527.4524
400.849,413.9458,359.3249,585.1457,571.6884,576.6878,541.6031,523.8925,601.2122
452.2589,384.2738,330.4178,501.8772,500.8165,518.2208,337.4435,345.6877,302.8161
386.4387,445.6914,391.4025,365.5632,260.9348,283.2339,361.0453,427.7399,420.3096
481.7028,511.3808,429.2615,515.976,531.318,555.7068,479.9112,481.3894,500.5035
584.4446,567.0371,610.8169,511.3024,457.5266,437.9336,386.5945,476.1929,449.2167
431.1497,470.3944,406.3223,679.3971,686.4467,726.9116,638.5808,580.59,642.6147
372.6515,432.2675,404.73699999999997,612.4085,585.4899,559.903,565.7501,553.3238,651.2868
514.1845,505.1269,494.9086,545.4977,596.6289,606.5274,490.1932,480.7204,515.1436
407.7816,447.3594,420.9623,477.6523,408.4382,418.4446,470.7976,476.1767,538.6423
358.9422,417.1756,430.56699999999995,541.9925,535.6811,587.5979,584.2888,577.6228,596.5498
394.4618,451.0132,395.6919,540.2789,556.8948,569.6009,357.2285,336.7185,360.7236
489.3363,511.6227,490.2462,467.8377,405.1815,401.7531,547.8346,526.0577,590.6751
595.5834,535.8414,549.5524,433.3307,390.9634,428.9817,497.2036,424.4513,439.8918
454.5957,479.2907,435.7889,544.0178,587.5669,575.2891,428.8129,456.3351,444.5543
409.1837,390.6092,481.20099999999996,484.6627,533.2752,506.0985,540.9799,585.0133,593.7523
366.42,468.4881,370.5147,563.4133,573.3725,542.1858,430.1371,386.4391,410.705
308.8565,355.2194,328.9258,558.6618,538.8888,559.2503,459.7367,514.8758,452.7602
426.55400000000003,493.5883,390.097,559.6744,576.2759,566.7102,493.231,471.4453,508.6162
387.5292,370.4804,360.3506,490.1932,421.1472,432.7117,536.3842,517.9581,573.3308
434.8886,452.2047,373.0325,662.7278,584.7751,619.3025,425.4635,461.5776,454.5319
344.454,431.4732,347.5755,655.3279,582.9958,636.9265,539.3441,525.8372,520.925
497.5931,523.6519,521.0183,429.6697,414.7133,417.6054,209.2304,172.4487,216.188
404.4322,441.0515,473.4614,374.5988,330.5164,355.9679,284.2421,335.2822,298.1537
537.7084,505.2873,570.7199,621.0547,678.5036,615.8523,468.2271,492.6166,546.1954
437.3812,449.7423,443.342,439.718,283.3089,402.5923,548.6914,440.8911,550.7646
449.0653,518.8473,454.5319,476.0944,444.1027,488.1015,410.6637,380.1037,361.3764
390.3334,412.1013,436.1619,638.9702,639.9339,640.6565,568.8659,538.9434,612.4021
331.4457,405.26099999999997,328.9258,530.3085,596.6897,563.3532,506.6288,574.816,570.3469
380.36300000000006,384.6883,456.0239,568.9438,667.2244,617.9038,714.2156,586.9253,607.7396
398.4343,396.5236,339.1831,476.2502,501.1342,527.7322,479.7554,534.6541,557.3853
318.6711,428.2165,452.9467,459.8925,486.916,437.9336,438.0044,435.68300000000005,471.5964
492.6858,462.4513,553.6554,497.9826,546.1063,501.1563,505.694,480.2666,505.8187
383.4787,416.1912,462.1783,580.7057,563.1878,586.2924,423.1267,436.1597,493.6964
436.05699999999996,480.5616,466.934,579.3815,607.81,594.1253,475.2376,473.3699,493.0436
338.3783,430.6789,401.0071,424.6066,372.3248,450.1492,602.2823,589.4615,572.0254
250.6699,229.9796,264.5841,505.2267,477.8608,473.5546,531.5548,567.9357,559.1569999999999
455.9978,495.5838,508.2432,603.1391,563.1878,594.6848,389.6323,415.5076,352.8907
330.51099999999997,390.9634,343.7523,414.5583,323.447,368.8363,570.4237,518.8402,563.633
422.5814,478.3375,433.0847,499.4625,516.4644,514.4909,508.9656,540.0554,514.6774
579.9268,525.2558,531.9284,448.9095,463.7466,515.4233,533.9695,527.9022,565.7777
400.6933,339.6857,381.7046,650.3427,684.7787,584.4275,448.9874,472.9689,524.655
456.8547,442.5935,440.8243,601.5033,522.048,568.3887,536.2284,525.7578,610.7236
451.6358,372.8862,424.0395,483.1827,491.8408,467.2137,352.5549,375.2118,395.2257
320.3069,344.9785,406.3223,482.24800000000005,496.0506,514.4909,400.6154,340.0065,392.0552
458.101,569.6037,449.2167,552.1966,589.3312,544.3305,539.3441,553.8852,556.6393
413.0005,403.6723,429.6345,520.7275,515.873,548.0604,320.3848,353.6308,279.7837
574.2405,520.6045,532.0216,509.2771,501.1974,556.8258,424.6845,507.6475,488.1015
336.0414,408.9148,408.7467,617.861,648.3199,619.6755,551.7292,535.6811,594.9646
233.9227,232.1808,156.6953,475.3155,426.6165,471.5964,317.8922,278.4096,320.5334
370.9378,300.8715,341.0481,483.1048,467.1377,510.4812,485.7532,484.2764,525.774
458.2567,381.7076,404.36400000000003,511.9255,442.5752,517.0086,390.4892,445.8632,488.1015
512.0034,416.3813,461.2458,444.9369,434.63599999999997,456.6766,527.6601,435.9993,517.4748
370.4705,425.2776,397.5569,581.952,520.6847,560.1828,593.714,615.0736,659.959
429.5918,457.8924,406.3223,428.034,407.0879,400.7273,375.2999,410.8211,445.8598
596.3624,596.8486,575.6621,501.8772,562.5344,524.4685,551.885,604.0768,569.5076
411.131,400.4951,404.4573,522.3633,544.9801,528.5714,498.9952,470.6433,521.1115
363.3821,301.2063,429.3547,508.1866,547.9985,520.2723,500.0078,500.4987,539.668
435.2781,426.6165,466.934,507.3298,506.811,463.8568,442.67800000000005,444.1822,413.1294
337.9109,403.5135,366.2253,529.919,523.0572,452.0142,504.99300000000005,521.246,535.6583
487.0774,497.4804,557.6651,517.5339,508.1743,492.2977,332.3025,255.722,282.3946
356.2938,279.0586,386.0873,568.1648,567.5985,561.9545,331.7573,311.0562,348.50800000000004
437.1475,457.8443,447.3517,518.3907,590.4539,647.8366,315.3217,291.8897,345.1511
469.9408,609.3987,509.7352,506.473,594.3068,524.5617,441.7433,458.718,427.7695
389.9439,459.4329,397.5569,436.9138,350.3515,372.7527,608.5138,612.4965,652.2193
484.8185,504.0844,481.4808,410.7415,424.2107,489.5934,422.6593,363.9846,415.7404
425.6971,395.3407,463.8568,502.5783,524.3281,516.0761,576.5773,615.6737,578.5528
453.4273,380.0235,387.6725,399.7585,487.0749,428.702,276.6864,222.9225,301.8836
509.0435,497.1877,529.1309,525.8685,555.9703,588.1574,459.0357,423.4087,481.574
652.0564,582.9156,604.0097,525.9464,560.9457,608.6721,642.9428,621.3288,667.3256
346.9466,379.0487,379.5599,549.6261,532.2712,534.1664,534.8263,554.8475,575.1958
331.2899,347.3042,320.8131,515.1192,520.6742,562.9802,522.1296,545.3044,574.4498
349.9844,413.7854,381.9843,596.9855,606.0918,609.5114,625.6504,572.8604,677.6762
512.2371,438.0041,444.1813,386.0492,459.1946,455.8374,410.3521,399.7008,458.9146
442.7559,334.3928,433.6442,332.0689,241.8714,329.8583,479.5217,465.5491,564.006
349.2055,368.7227,360.5371,471.1092,540.2937,491.5517,427.5666,501.2931,424.0395
358.4748,418.7642,416.5796,494.01,502.0874,517.9411,507.3298,587.8075,570.1604
331.991,363.4232,349.4405,462.2293,486.8366,505.3525,523.7654,638.6293,570.3469
429.0466,481.5147,516.3558,524.4664,531.6713,580.0448,317.6585,341.7162,339.5561
359.4096,309.5325,423.3868,370.2368,319.9578,347.8553,549.3145,529.1853,565.4979
394.306,397.4767,368.0903,591.8445,630.0507,626.7624,455.2968,515.9084,520.0858
505.7719,497.4804,483.9985,442.8338,418.0357,424.972,590.1309,614.9934,736.5162
425.9308,444.8176,478.1238,378.8051,449.7423,400.4476,564.2701,478.5826,496.6803
349.1276,314.0742,311.2085,418.9204,479.1318,450.5222,448.9874,432.1086,489.2204
366.5758,441.9581,389.1645,468.0714,459.4161,494.9086,578.1352,564.9173,542.279
446.8064,447.5183,431.1264,464.4882,465.8668,496.7736,502.7341,471.2849,551.0444
449.1432,460.2272,465.6285,455.2968,467.7563,522.8833,567.2301,634.0223,654.364
443.379,470.5533,426.6505,506.5509,502.1668,474.1141,511.9255,509.2362,448.0045
418.9204,454.3493,421.2421,500.2415,560.4612,594.4051,425.9308,468.8058,514.8639
462.8525,408.5971,448.0977,545.5756,585.3311,532.3946,290.941,325.0101,344.7781
508.8098,377.8583,489.3137,540.7462,578.9861,612.2156,409.651,508.4419,440.8243
230.80700000000002,274.2792,264.8639,470.1745,497.1075,548.1537,597.6866,561.7401,547.4077
333.6267,358.5314,409.3995,446.4169,431.7115,462.2715,600.1013,653.7212,627.2286
475.62699999999995,557.1331,427.3965,337.5993,371.1219,356.8072,483.1048,537.9108,482.5998
297.8735,334.2496,346.27,401.3164,401.2894,400.7273,382.7777,370.8673,382.2641
303.2482,212.2436,311.1153,510.4456,477.1391,505.8187,592.0782,612.8142,595.6173
300.0545,284.0307,353.1705,466.9808,573.0987,583.495,452.181,508.7596,472.5289
230.4175,220.0278,240.3394,561.0765,529.5061,617.0645,418.6867,422.9741,423.10699999999997
483.1827,436.2399,459.3808,603.3728,513.1464,650.7273,535.761,489.9702,579.2055
418.6867,476.7489,405.3898,420.8677,322.3637,408.467,562.3228,569.6037,574.1701
335.1846,300.7913,343.1928,545.4198,531.5563,608.4856,348.3487,367.9284,326.8743
480.1449,446.5651,463.4838,542.382,558.9375,600.0,424.1393,405.2046,421.2421
388.1524,372.7737,489.5934,524.6222,519.8827,548.0604,354.658,340.8084,326.4081
225.3544,260.776,333.86800000000005,644.3449,641.9654,632.7303,601.036,533.195,566.8034
508.8098,486.2806,479.0563,605.1644,602.1704,601.2122,393.6049,469.3602,386.74
333.0036,344.0162,334.241,483.6501,530.6825,492.1112,479.1323,518.2913,556.4528
451.3242,476.4312,369.5822,441.0422,421.1472,439.8918,445.0148,432.2301,425.2518
384.1019,461.8219,418.4446,567.6975,653.88,669.6568,486.2206,516.385,434.0172
365.7969,329.7416,322.9579,630.4798,620.4467,675.9978,357.8517,386.2787,416.7661
404.3543,400.8741,368.0903,546.2767,495.5838,571.6524,427.0992,400.9543,444.834
356.3717,328.7792,350.0932,384.1798,444.1791,449.8695,367.8221,457.6854,402.4058
455.5305,412.0211,446.4192,410.1963,473.4922,453.9724,484.7406,496.6066,497.9858
218.4998,232.1014,278.2917,496.3468,469.1196,509.8284,544.6409,551.6398,489.0339
498.6836,519.6422,508.8959,600.6465,585.8077,591.8874,471.6545,519.8799,533.1406
376.5462,381.1139,313.633,561.1544,457.73199999999997,462.1783,626.1957,598.9545,689.7986
454.4399,345.6201,435.5091,448.52,449.7423,471.9694,563.2575,660.4728,665.5539
431.2276,455.4614,400.3543,499.7741,487.4842,499.6643,441.899,408.4124,392.3349
429.3582,457.8443,437.0944,510.2898,484.5972,510.7609,400.6154,404.4667,451.3614
477.88599999999997,445.0613,525.6807,557.9607,546.8865,515.4233,385.504,456.8117,432.4319
589.274,628.7067,501.1563,518.3128,627.4295,634.0358,478.587,482.9445,480.82800000000003
328.7973,313.4621,320.5334,546.1988,490.1727,498.3588,562.3228,562.4549,615.1996
386.98400000000004,293.2632,441.7568,637.4124,671.2098,663.4092,477.0291,483.314,497.8926
296.0819,312.2472,336.3857,667.8688,704.557,668.2581,556.325,547.363,551.5106
535.4494,539.37,499.1981,595.2718,557.3336,663.6889,525.3233,483.3942,585.2667
241.79,300.41200000000003,253.674,604.3075,631.9145,627.6949,466.7472,434.5558,480.6416
429.436,429.0224,401.5666,648.1617,618.5219999999999,634.7818,635.0756,547.1489,677.6762
530.3085,514.8758,434.2969,513.6392,464.8693,568.7617,457.32199999999995,457.1294,471.5964
402.2511,413.4646,400.3543,301.6124,255.722,348.2283,386.8282,433.7767,423.2003
378.7272,399.8597,433.3644,316.6459,335.4354,419.3771,555.6239,495.8244,533.1406
402.0953,425.173,412.8497,456.5431,458.9349,466.934,603.8402,575.9582,600.9325
484.3511,546.9083,517.2883,188.7444,129.8968,199.5897,495.7236,519.4828,513.4651
389.0871,464.0399,404.4573,288.5263,375.7126,330.6975,640.606,631.7541,675.7180000000001
311.8165,384.6089,343.7523,222.2387,283.7315,216.7475,490.9721,548.2368,576.3148
393.6828,437.51,383.5696,338.2225,475.9546,438.9593,520.9612,519.6422,542.8385
597.5308,525.1756,572.3051,380.2851,413.1246,412.5699,478.6649,528.6173,536.8706
405.4448,451.4768,433.0847,375.2999,371.8999,376.8557,598.3876,599.0347,620.6080000000001
505.0709,493.6591,514.1179,262.8213,201.8313,310.4625,612.4085,627.8245,661.5442
355.8265,452.9196,387.6725,406.0679,380.9057,443.9015,525.7127,542.8184,514.4909
356.9949,260.6139,421.1488,388.7755,355.4577,379.2801,515.1971,541.856,511.8799
371.9505,423.5301,402.3126,258.5372,225.2481,267.3816,396.7986,359.0126,363.6143
446.4169,474.2865,423.10699999999997,342.8961,331.1851,328.9258,492.3742,469.3602,437.0944
319.528,316.4571,351.119,410.7415,414.2367,408.1872,447.5853,496.5272,442.7825
403.1859,401.4483,400.3543,454.4399,425.6542,478.0306,631.8819,619.7247,608.6721
