CNT,ST04Q01,AGE,ST57Q01,ST57Q02,ST57Q03,ST57Q05,ST57Q06,PV1MATH,PV1READ,PV1SCIE
Japan,0,15.83,1.0,0.0,0.0,0.0,0.0,527.6601,528.3032,514.3976
Japan,0,15.75,0.0,0.0,0.0,0.0,0.0,426.3203,332.7889,381.4248
Japan,0,16.17,1.0,0.0,0.0,0.0,0.0,569.6448,539.6908,560.8355
Japan,0,16.08,2.0,0.0,0.0,0.0,0.0,557.026,509.4575,501.436
Japan,0,15.75,7.0,0.0,0.0,0.0,0.0,629.7009,580.4296,559.1569999999999
Japan,0,16.25,2.0,0.0,0.0,0.0,0.0,542.4599,559.4988,600.4662
Japan,0,15.67,3.0,0.0,0.0,0.0,0.0,553.5208,579.7078,564.006
Japan,0,15.5,5.0,0.0,0.0,0.0,0.0,492.53,414.5873,407.9075
Japan,0,15.58,3.0,0.0,0.0,0.0,0.0,590.1309,619.0032,570.5334
Japan,0,15.33,1.0,0.0,0.0,0.0,0.0,557.5713,545.3044,540.9735
Japan,0,16.25,2.0,1.0,0.0,1.0,0.0,462.3072,429.2629,446.4192
Japan,0,15.83,5.0,0.0,0.0,0.0,0.0,514.2623,474.653,449.8695
Japan,0,16.0,1.0,0.0,0.0,0.0,0.0,505.6161,571.2072,531.2756
Japan,0,16.17,7.0,0.0,0.0,0.0,0.0,698.6369,677.5451,679.5412
Japan,0,15.5,10.0,3.0,0.0,4.0,0.0,616.3811,554.3664,631.9843
Japan,0,15.42,3.0,0.0,0.0,0.0,0.0,628.0651,544.5025,624.8042
Japan,1,15.42,4.0,2.0,0.0,2.0,0.0,461.0609,537.8313,484.6512
Japan,1,15.92,3.0,0.0,0.0,0.0,0.0,520.1823,510.1099,579.2055
Japan,1,16.08,4.0,2.0,0.0,1.0,2.0,466.7472,504.5497,516.1693
Japan,1,16.25,6.0,0.0,0.0,2.0,0.0,473.2902,498.9101,499.6643
Japan,1,15.5,0.0,0.0,0.0,0.0,0.0,471.5766,556.021,501.3428
Japan,1,15.5,2.0,0.0,0.0,0.0,1.0,410.8194,363.7185,409.3062
Japan,1,15.33,4.0,3.0,3.0,0.0,2.0,353.1002,397.3179,367.4375
Japan,1,16.25,1.0,1.0,0.0,0.0,0.0,400.7711,423.7684,487.4487
Japan,1,16.08,1.0,0.0,0.0,1.0,0.0,504.1362,561.6606,569.2279
Japan,1,15.58,4.0,2.0,0.0,1.0,0.0,477.6523,491.8408,546.009
Japan,1,15.42,2.0,1.0,0.0,1.0,0.0,428.6571,468.8058,497.9858
Japan,1,15.83,2.0,2.0,2.0,1.0,0.0,497.0478,544.5035,535.0056
Japan,1,15.75,4.0,2.0,2.0,1.0,0.0,483.1048,487.8692,535.9381
Japan,1,15.33,2.0,1.0,0.0,1.0,0.0,417.2067,402.7986,398.0231
Japan,0,15.92,2.0,1.0,0.0,0.0,0.0,705.2578,712.7505,712.085
Japan,1,16.08,3.0,1.0,0.0,1.0,2.0,666.7004,625.9997,611.4696
Japan,0,15.75,20.0,0.0,0.0,0.0,0.0,739.5311,699.1175,740.9922
Japan,0,15.42,3.0,1.0,0.0,0.0,0.0,728.7038,701.9243,728.0306
Japan,0,15.67,2.0,0.0,0.0,0.0,0.0,670.2056,631.6739,683.4577
Japan,1,15.58,4.0,2.0,0.0,0.0,0.0,612.4085,621.3133,565.7777
Japan,1,15.75,7.0,0.0,0.0,1.0,0.0,632.8945,631.8776,654.364
Japan,1,15.75,15.0,0.0,0.0,3.0,0.0,638.1134,739.6655,684.9496
Japan,1,16.08,10.0,1.0,0.0,0.0,0.0,729.327,722.985,698.4707
Japan,0,15.33,20.0,2.0,0.0,0.0,0.0,611.1622,656.6946,667.5121
Japan,0,15.58,3.0,0.0,0.0,0.0,0.0,664.5194,669.0445,640.3767
Japan,0,15.33,7.0,1.0,0.0,0.0,0.0,713.6704,740.9789999999999,775.4010000000001
Japan,1,15.92,8.0,0.0,0.0,0.0,1.0,655.0164,723.6999,705.6509
Japan,0,15.5,2.0,0.0,0.0,0.0,0.0,660.7805,660.7845,642.8944
Japan,0,16.08,2.0,0.0,0.0,0.0,2.0,680.6434,699.2779,719.0787
Japan,1,16.0,4.0,0.0,0.0,0.0,0.0,679.475,695.4225,712.1783
Japan,1,15.75,6.0,0.0,0.0,0.0,0.0,719.045,694.6281,685.1361
Japan,1,15.58,4.0,1.0,0.0,0.0,0.0,613.3432,594.8628,641.4957
Japan,1,15.33,1.0,0.0,0.0,0.0,0.0,618.9516,723.6999,664.7147
Japan,0,15.58,5.0,0.0,0.0,0.0,0.0,662.2605,667.2001,709.3808
Japan,1,15.92,3.0,1.0,0.0,0.0,0.0,630.4019,605.4271,647.5569
Japan,1,15.83,14.0,0.0,0.0,0.0,2.0,729.2491,722.9056,698.8437
Japan,0,15.67,2.0,1.0,0.0,0.0,0.0,434.8107,497.9896,449.0302
Japan,0,16.25,1.0,1.0,0.0,0.0,0.0,511.3024,506.5704,537.0571
Japan,0,15.58,3.0,0.0,0.0,0.0,0.0,451.9473,449.7927,502.0888
Japan,0,15.83,1.0,0.0,0.0,0.0,0.0,382.54400000000004,339.4451,341.0481
Japan,0,15.67,3.0,1.0,0.0,0.0,0.0,576.8889,615.7954,602.238
Japan,0,15.92,2.0,1.0,0.0,0.0,0.0,551.1061,599.2753,630.1194
Japan,0,15.92,2.0,2.0,0.0,2.0,0.0,425.5414,404.4026,450.1492
Japan,0,16.0,1.0,0.0,0.0,0.0,0.0,591.5329,586.8452,652.4058
Japan,0,15.5,1.0,1.0,0.0,0.0,0.0,481.7807,446.1038,430.56699999999995
Japan,0,15.42,1.0,0.0,0.0,0.0,0.0,506.473,530.0674,515.2369
Japan,0,15.83,1.0,0.0,0.0,0.0,0.0,511.1466,495.5036,562.7005
Japan,0,15.83,0.0,0.0,0.0,0.0,0.0,319.9953,348.0259,391.7755
Japan,0,15.58,3.0,0.0,0.0,0.0,0.0,507.2519,586.2036,579.765
Japan,0,16.25,1.0,0.0,0.0,0.0,0.0,352.3212,370.7209,339.1831
Japan,0,16.0,2.0,0.0,0.0,0.0,0.0,605.7096,556.4514,649.7949
Japan,0,16.17,2.0,2.0,0.0,0.0,0.0,422.89300000000003,509.1367,447.3517
Japan,0,15.42,4.0,2.0,0.0,4.0,0.0,518.2349,515.6324,541.8128
Japan,0,15.5,0.0,0.0,0.0,0.0,0.0,365.4853,307.1267,395.1324
Japan,0,16.08,2.0,1.0,0.0,0.0,0.0,484.7406,447.4671,480.2686
Japan,0,15.83,2.0,1.0,0.0,1.0,0.0,612.9537,566.8767,616.132
Japan,0,15.83,1.0,0.0,0.0,0.0,0.0,432.39599999999996,428.461,457.6091
Japan,0,16.25,1.0,0.0,0.0,0.0,0.0,461.76199999999994,501.1974,556.8258
Japan,0,16.17,2.0,0.0,0.0,0.0,0.0,513.9508,508.4149,607.1802
Japan,0,15.33,6.0,0.0,0.0,0.0,0.0,468.305,401.7562,443.6218
Japan,0,15.25,1.0,0.0,0.0,0.0,0.0,516.5992,532.3931,544.0507
Japan,0,15.58,2.0,0.0,0.0,0.0,0.0,409.1837,446.1038,429.6345
Japan,0,15.5,6.0,0.0,0.0,0.0,0.0,445.7158,473.1293,516.1693
Japan,0,15.25,4.0,0.0,0.0,0.0,1.0,387.3734,303.9189,419.0974
Japan,0,15.5,1.0,1.0,1.0,0.0,0.0,503.4351,408.9737,451.3614
Japan,0,15.83,3.0,1.0,0.0,0.0,0.0,519.9486,481.3894,543.398
Japan,0,15.67,1.0,0.0,0.0,0.0,0.0,434.9665,423.9701,428.8885
Japan,0,15.83,2.0,0.0,0.0,0.0,0.0,477.88599999999997,411.6201,438.9593
Japan,0,15.75,5.0,0.0,0.0,0.0,0.0,543.6283,595.7467,566.7102
Japan,1,15.92,3.0,0.0,0.0,0.0,0.0,511.0687,529.4116,488.3812
Japan,1,15.58,2.0,0.0,0.0,0.0,0.0,477.1849,539.4199,546.2887
Japan,0,15.67,3.0,2.0,0.0,0.0,0.0,481.6249,437.8438,486.2365
Japan,0,16.17,0.0,0.0,0.0,0.0,0.0,393.6049,396.3832,397.9299
Japan,0,15.75,2.0,0.0,0.0,0.0,0.0,453.2715,465.8316,518.2208
Japan,0,15.92,3.0,1.0,0.0,0.0,0.0,586.7814,507.61300000000006,589.3696
Japan,0,15.5,2.0,1.0,0.0,0.0,0.0,521.4286,513.8681,497.6128
Japan,0,16.0,2.0,1.0,0.0,0.0,0.0,488.5574,474.653,496.4938
Japan,1,15.67,5.0,2.0,0.0,0.0,0.0,410.0405,426.5485,347.4823
Japan,0,15.92,1.0,0.0,0.0,0.0,0.0,434.8107,394.5387,405.2033
Japan,0,16.25,2.0,0.0,0.0,0.0,3.0,369.1463,380.8255,391.4025
Japan,1,15.58,0.0,0.0,0.0,0.0,0.0,387.3734,392.55199999999996,327.7135
Japan,0,15.83,5.0,3.0,0.0,2.0,0.0,302.5471,378.2592,356.1544
Japan,0,16.0,2.0,1.0,0.0,0.0,0.0,430.916,420.20099999999996,481.8538
Japan,0,16.0,1.0,0.0,0.0,0.0,0.0,420.3225,428.1402,395.2257
Japan,0,15.42,1.0,1.0,0.0,0.0,0.0,445.7158,423.4087,424.7855
Japan,0,15.92,3.0,2.0,0.0,0.0,0.0,480.06699999999995,450.9155,496.7736
Japan,1,15.92,1.0,0.0,0.0,0.0,0.0,392.82599999999996,443.3879,350.0932
Japan,1,15.67,10.0,2.0,0.0,1.0,0.0,515.8202,537.9108,506.8445
Japan,1,15.42,1.0,0.0,0.0,0.0,2.0,490.8163,426.9456,412.8497
Japan,1,15.58,1.0,0.0,0.0,1.0,0.0,454.0505,559.2777,490.2462
Japan,0,15.75,0.0,0.0,0.0,0.0,0.0,461.2946,489.9702,521.9508
Japan,0,15.83,1.0,0.0,0.0,0.0,0.0,466.9029,508.9763,496.9601
Japan,0,16.0,0.0,0.0,0.0,0.0,0.0,294.2904,289.4839,299.4592
Japan,0,15.42,1.0,1.0,0.0,0.0,0.0,453.5831,413.7854,373.0325
Japan,0,15.75,1.0,0.0,0.0,0.0,0.0,505.6161,439.6882,493.0436
Japan,0,15.5,4.0,0.0,0.0,0.0,0.0,481.7028,361.4986,385.7143
Japan,0,16.25,1.0,1.0,0.0,0.0,2.0,345.2329,363.1827,402.3126
Japan,0,15.42,1.0,0.0,0.0,0.0,0.0,617.861,608.6581,644.8527
Japan,0,15.5,2.0,1.0,0.0,0.0,0.0,674.8793,592.3786,662.0104
Japan,0,16.08,5.0,0.0,0.0,0.0,0.0,519.9486,432.4707,529.4107
Japan,1,16.0,6.0,0.0,0.0,0.0,0.0,686.4854,684.0638,719.3584
Japan,0,15.83,1.0,0.0,0.0,0.0,0.0,699.6495,682.3568,716.561
Japan,1,15.92,1.0,1.0,0.0,0.0,0.0,667.012,590.5735,623.5919
Japan,1,16.08,3.0,0.0,0.0,0.0,0.0,620.2757,603.0442,651.2868
Japan,1,16.17,5.0,3.0,0.0,0.0,0.0,545.342,576.2759,575.1026
Japan,1,15.75,7.0,1.0,0.0,1.0,0.0,656.1069,563.567,611.4696
Japan,1,15.58,1.0,1.0,0.0,0.0,0.0,693.4959,580.8035,627.6016
Japan,0,15.5,1.0,0.0,0.0,0.0,0.0,596.9855,603.686,603.9164
Japan,1,16.17,4.0,1.0,0.0,1.0,1.0,724.3418,741.9689999999999,742.0179
Japan,0,16.25,0.0,0.0,0.0,0.0,0.0,724.0302,609.7006,687.9336
Japan,0,15.58,1.0,0.0,0.0,0.0,0.0,622.4568,649.7978,689.7986
Japan,1,15.42,3.0,0.0,0.0,10.0,1.0,719.5903,730.9281,720.9437
Japan,1,15.92,3.0,1.0,0.0,1.0,0.0,684.3823,680.8071,658.1872
Japan,1,15.5,3.0,0.0,0.0,0.0,0.0,628.922,586.2048,576.8743
Japan,0,15.58,1.0,0.0,0.0,0.0,0.0,674.1003,631.6739,690.9176
Japan,0,16.17,1.0,0.0,0.0,0.0,0.0,664.5973,663.9121,726.8184
Japan,1,15.58,1.0,0.0,0.0,0.0,1.0,550.6387,526.711,543.398
Japan,1,16.0,12.0,0.0,0.0,0.0,0.0,694.9759,702.3330000000001,718.5192
Japan,0,15.75,5.0,0.0,0.0,0.0,0.0,627.9872,629.5086,683.2712
Japan,0,15.67,3.0,1.0,0.0,0.0,0.0,696.0664,689.5743,727.1913
Japan,1,15.92,8.0,0.0,0.0,0.0,0.0,650.6543,667.3833,691.0108
Japan,1,15.92,3.0,2.0,0.0,1.0,0.0,497.2036,561.7401,580.0448
Japan,0,15.42,2.0,1.0,0.0,0.0,0.0,565.828,582.8354,569.4144
Japan,0,15.83,0.0,0.0,0.0,0.0,0.0,506.2393,493.8997,488.3812
Japan,1,15.33,1.0,1.0,0.0,0.0,0.0,548.6914,598.8343,558.5043
Japan,0,15.33,2.0,0.0,0.0,1.0,0.0,496.2689,470.9641,468.79900000000004
Japan,1,16.25,2.0,0.0,0.0,0.0,0.0,518.2349,534.1775,538.7355
Japan,1,15.92,1.0,0.0,0.0,0.0,0.0,469.8629,452.8401,502.0888
Japan,0,15.33,1.0,1.0,0.0,1.0,1.0,580.5499,590.4539,612.4021
Japan,1,15.83,1.0,1.0,0.0,0.0,0.0,511.9255,595.816,590.6751
Japan,1,16.0,5.0,3.0,2.0,2.0,2.0,442.9117,512.4134,532.3014
Japan,0,15.67,4.0,1.0,0.0,0.0,1.0,640.1387,623.895,692.0366
Japan,0,15.58,1.0,1.0,0.0,0.0,0.0,531.399,554.1258,573.2376
Japan,0,15.33,3.0,0.0,0.0,0.0,0.0,490.6605,549.2339,511.6934
Japan,1,15.33,2.0,0.0,0.0,0.0,0.0,501.1762,610.749,616.3185
Japan,1,16.25,5.0,2.0,0.0,0.0,0.0,611.318,597.484,589.4629
Japan,1,16.17,4.0,0.0,0.0,0.0,0.0,566.6848,617.5801,601.2122
Japan,1,15.5,2.0,0.0,0.0,0.0,0.0,549.5482,614.4028,614.2671
Japan,1,15.67,1.0,0.0,0.0,0.0,0.0,625.7283,640.3768,635.994
Japan,0,16.17,1.0,1.0,0.0,0.0,0.0,729.327,714.5148,731.4808
Japan,1,15.67,1.0,0.0,0.0,0.0,0.0,591.3772,629.2564,675.6248
Japan,1,15.92,2.0,0.0,0.0,2.0,0.0,577.3563,525.2018,612.4021
Japan,0,15.67,3.0,1.0,0.0,0.0,0.0,676.5929,677.5451,702.0142
Japan,1,15.5,1.0,1.0,0.0,1.0,0.0,455.9978,486.916,469.6382
Japan,1,15.67,5.0,4.0,0.0,4.0,0.0,574.1626,636.6435,583.495
Japan,1,15.67,3.0,0.0,0.0,0.0,0.0,616.3032,636.4052,640.1902
Japan,1,15.33,5.0,0.0,0.0,0.0,0.0,614.8232,612.5759,588.4372
Japan,1,15.83,2.0,0.0,0.0,0.0,0.0,615.5242,546.6482,578.8325
Japan,1,15.92,2.0,0.0,0.0,0.0,0.0,607.1117,615.5943,598.3215
Japan,0,15.92,2.0,0.0,0.0,0.0,0.0,549.7819,574.1744,599.7203
Japan,0,15.33,1.0,0.0,0.0,0.0,0.0,539.2662,554.1258,524.4685
Japan,0,15.67,0.0,0.0,0.0,0.0,0.0,536.8515,518.76,603.73
Japan,1,15.75,1.0,0.0,0.0,0.0,0.0,703.3105,741.1747,737.3555
Japan,1,15.92,2.0,2.0,0.0,0.0,0.0,597.8423,564.3613,610.5371
Japan,0,15.92,2.0,0.0,0.0,0.0,0.0,634.3745,610.8233,597.6688
Japan,1,15.58,3.0,0.0,0.0,0.0,0.0,542.3041,544.2652,570.4401
Japan,1,16.08,3.0,0.0,0.0,0.0,0.0,551.5735,611.2256,562.9802
Japan,0,15.5,2.0,2.0,0.0,0.0,0.0,559.9081,506.811,522.3238
Japan,1,15.42,10.0,4.0,0.0,0.0,0.0,519.8707,581.3595,586.4789
Japan,1,15.83,2.0,1.0,0.0,3.0,0.0,716.0851,672.3875,678.6087
Japan,1,15.83,2.0,1.0,0.0,0.0,0.0,624.9494,592.7182,624.8042
Japan,1,16.25,4.0,1.0,0.0,0.0,0.0,546.2767,515.9084,541.533
Japan,1,16.25,6.0,0.0,0.0,0.0,3.0,539.2662,546.6482,505.8187
Japan,1,15.75,8.0,2.0,0.0,2.0,0.0,642.3197,624.4111,660.9847
Japan,0,15.75,7.0,0.0,0.0,0.0,0.0,625.6504,626.2207,693.2488
Japan,0,16.17,0.0,0.0,0.0,0.0,0.0,491.1279,431.6688,511.6934
Japan,0,15.5,1.0,0.0,0.0,0.0,0.0,609.6043,651.8829,658.1872
Japan,0,16.0,3.0,1.0,0.0,0.0,0.0,487.7785,462.7041,480.9213
Japan,1,15.58,21.0,3.0,0.0,1.0,0.0,533.0347,556.9742,542.7452
Japan,1,16.08,20.0,4.0,0.0,0.0,0.0,648.0059,593.433,576.0351
Japan,1,15.67,4.0,0.0,0.0,0.0,0.0,538.5652,553.5587,592.0739
Japan,0,15.58,7.0,1.0,0.0,0.0,0.0,507.2519,549.3141,513.3719
Japan,0,15.33,3.0,1.0,0.0,0.0,0.0,582.1078,542.0966,576.6878
Japan,1,15.42,12.0,4.0,0.0,0.0,0.0,568.1648,536.1633,530.2499
Japan,0,16.17,2.0,1.0,0.0,0.0,0.0,498.8394,554.6872,588.3439
Japan,0,15.5,4.0,0.0,0.0,0.0,0.0,523.1422,525.9775,522.9765
Japan,0,15.33,12.0,2.0,0.0,0.0,0.0,575.7984,488.3663,520.0858
Japan,1,16.0,3.0,0.0,0.0,0.0,0.0,574.9416,658.8842,611.4696
Japan,0,16.08,2.0,0.0,0.0,1.0,0.0,536.1505,471.5254,516.6356
Japan,1,15.92,10.0,0.0,0.0,0.0,0.0,514.2623,561.6606,535.6583
Japan,1,15.75,4.0,1.0,0.0,1.0,0.0,556.5587,591.3678,600.2797
Japan,1,15.83,4.0,4.0,0.0,0.0,0.0,510.3677,501.2931,532.8609
Japan,0,15.67,3.0,0.0,0.0,0.0,0.0,611.9411,569.2826,636.74
Japan,0,15.42,14.0,7.0,0.0,0.0,0.0,479.9891,470.7235,461.1526
Japan,1,15.67,2.0,0.0,0.0,0.0,0.0,629.623,641.1711,593.4726
Japan,0,15.67,30.0,0.0,2.0,0.0,2.0,623.2357,601.6811,609.6046
Japan,1,15.92,21.0,0.0,0.0,0.0,0.0,595.4276,624.3317,539.5748
Japan,1,16.0,5.0,0.0,0.0,0.0,0.0,550.1714,544.5035,566.7102
Japan,0,15.33,2.0,0.0,0.0,0.0,0.0,655.7174,566.155,677.1167
Japan,0,15.83,4.0,0.0,0.0,0.0,5.0,619.4968,605.6909,617.997
Japan,1,15.42,3.0,0.0,0.0,0.0,0.0,503.0456,525.2018,563.3532
Japan,0,15.67,1.0,0.0,0.0,0.0,0.0,516.8328,527.1002,585.3599
Japan,1,16.08,1.0,0.0,0.0,0.0,0.0,498.9173,510.3482,550.8579
Japan,1,15.5,1.0,0.0,0.0,0.0,0.0,544.0178,553.6381,464.0433
Japan,1,15.33,0.0,0.0,0.0,0.0,0.0,513.4834,583.9013,572.0254
Japan,1,15.92,2.0,2.0,0.0,1.0,0.0,517.456,526.2344,514.4909
Japan,0,16.17,1.0,1.0,1.0,1.0,1.0,372.8073,380.0235,328.0865
Japan,1,15.42,4.0,1.0,0.0,2.0,0.0,429.9034,421.0677,374.6177
Japan,1,16.0,9.0,4.0,0.0,2.0,0.0,398.2785,384.6089,373.0325
Japan,0,15.75,3.0,1.0,0.0,2.0,0.0,558.9734,510.7406,530.4364
Japan,1,16.0,2.0,1.0,0.0,0.0,0.0,620.3536,625.126,553.5621
Japan,0,15.67,1.0,0.0,0.0,0.0,0.0,421.6467,430.8668,409.1197
Japan,1,15.67,2.0,1.0,0.0,0.0,0.0,474.5365,417.9699,395.8784
Japan,1,16.17,8.0,5.0,0.0,0.0,0.0,303.6376,359.9853,315.3115
Japan,1,15.42,1.0,0.0,0.0,0.0,0.0,343.675,311.5324,280.2499
Japan,1,15.83,2.0,0.0,0.0,1.0,0.0,580.472,607.7306,605.5949
Japan,1,16.25,4.0,1.0,0.0,2.0,0.0,506.5509,506.9327,433.6442
Japan,1,15.5,0.0,0.0,0.0,0.0,0.0,365.9526,428.296,301.3241
Japan,1,15.83,1.0,0.0,0.0,0.0,0.0,571.1248,658.5665,617.7173
Japan,1,16.25,1.0,1.0,0.0,0.0,0.0,505.7719,525.9961,534.7258
Japan,1,16.17,2.0,0.0,0.0,1.0,0.0,486.3764,474.1277,512.8124
Japan,0,16.08,30.0,15.0,0.0,0.0,0.0,468.3829,420.20099999999996,514.2111
Japan,1,15.58,1.0,0.0,0.0,0.0,0.0,603.9181,633.2280000000001,554.8676
Japan,1,16.0,2.0,0.0,0.0,0.0,0.0,664.3636,660.9494,613.3346
Japan,1,16.17,3.0,2.0,0.0,1.0,0.0,537.3189,545.0595,526.9862
Japan,1,15.58,3.0,0.0,0.0,0.0,1.0,502.8899,632.3542,559.3435
Japan,1,16.08,1.0,1.0,0.0,0.0,0.0,566.6069,590.1764,594.5916
Japan,0,16.25,1.0,1.0,0.0,0.0,0.0,523.6096,492.376,561.1153
Japan,0,16.25,6.0,0.0,0.0,4.0,0.0,595.3497,592.8597,610.5371
Japan,1,16.17,2.0,1.0,2.0,0.0,0.0,486.68800000000005,482.309,487.8217
Japan,1,16.08,1.0,0.0,0.0,0.0,0.0,546.3546,580.6446,535.8448
Japan,0,16.25,2.0,1.0,0.0,0.0,0.0,443.6906,481.8705,439.9851
Japan,1,16.25,1.0,0.0,0.0,1.0,0.0,549.5482,542.1206,557.3853
Japan,1,15.92,2.0,1.0,0.0,0.0,0.0,457.1662,460.7832,503.301
Japan,0,15.83,0.0,0.0,0.0,0.0,0.0,392.1249,362.2203,396.2514
Japan,0,15.67,3.0,2.0,0.0,0.0,0.0,518.936,489.1682,549.7389
Japan,0,16.17,1.0,0.0,0.0,0.0,0.0,521.2728,494.7819,525.6807
Japan,0,15.92,2.0,0.0,0.0,0.0,0.0,599.1665,663.9121,632.6371
Japan,0,16.25,1.0,1.0,0.0,1.0,0.0,491.5953,506.2497,491.1787
Japan,0,15.67,0.0,0.0,0.0,0.0,0.0,512.9382,425.2532,503.301
Japan,1,15.42,30.0,4.0,2.0,2.0,0.0,587.5604,551.414,591.6076
Japan,1,15.33,5.0,1.0,0.0,0.0,0.0,645.4354,691.9275,633.9426
Japan,1,15.75,4.0,0.0,0.0,0.0,0.0,639.0481,727.5126,694.6475
Japan,0,15.92,16.0,0.0,0.0,0.0,0.0,570.268,588.85,558.3178
Japan,1,16.17,7.0,0.0,0.0,0.0,0.0,643.6439,612.5759,583.7747
Japan,1,15.58,8.0,1.0,0.0,0.0,0.0,554.1439,655.3098,629.0936
Japan,1,15.75,3.0,1.0,0.0,1.0,0.0,530.62,560.9457,563.9127
Japan,1,15.92,5.0,1.0,0.0,0.0,0.0,638.1134,737.2826,706.3969
Japan,0,15.83,15.0,0.0,0.0,0.0,0.0,543.862,634.3203,553.4689
Japan,0,16.08,25.0,0.0,0.0,0.0,0.0,586.4699,648.6751,595.6173
Japan,0,15.58,5.0,1.0,0.0,0.0,0.0,469.9408,436.4804,495.8411
Japan,1,16.0,20.0,5.0,0.0,5.0,0.0,653.7701,692.0069,638.7915
Japan,0,16.25,10.0,0.0,0.0,0.0,0.0,613.499,679.1489999999999,674.0395
Japan,1,15.83,9.0,1.0,0.0,0.0,0.0,526.1801,589.7792,617.997
Japan,0,15.67,16.0,2.0,0.0,0.0,0.0,694.1189999999999,646.5901,682.3387
Japan,1,15.5,14.0,0.0,0.0,1.0,0.0,655.7953,718.934,627.3219
Japan,1,16.25,10.0,0.0,0.0,0.0,0.0,539.3441,654.4361,597.6688
Japan,0,15.33,11.0,2.0,0.0,0.0,0.0,634.2187,594.9448,618.6498
Japan,1,15.92,8.0,1.0,0.0,0.0,0.0,465.9682,439.3369,466.6542
Japan,1,15.92,3.0,0.0,0.0,0.0,0.0,650.2648,622.1076,631.4248
Japan,1,16.17,4.0,0.0,0.0,0.0,0.0,580.7057,650.9411,635.7143
Japan,1,16.08,9.0,2.0,0.0,0.0,0.0,628.4546,656.263,623.0325
Japan,1,15.33,3.0,0.0,0.0,0.0,0.0,524.5443,544.9007,551.6971
Japan,0,16.08,1.0,1.0,0.0,0.0,0.0,550.2493,566.7163,594.8713
Japan,1,16.25,1.0,1.0,0.0,2.0,1.0,468.5387,511.9368,566.7102
Japan,0,16.25,1.0,1.0,0.0,0.0,2.0,426.3203,423.4087,388.3253
Japan,1,15.75,9.0,6.0,0.0,0.0,1.0,484.6627,462.4513,536.8706
Japan,0,15.58,1.0,1.0,0.0,0.0,0.0,551.8071,562.7868,573.1443
Japan,1,16.17,3.0,2.0,0.0,0.0,0.0,550.6387,570.398,576.0351
Japan,1,16.08,2.0,0.0,0.0,1.0,0.0,513.4834,507.727,429.6345
Japan,1,15.58,2.0,0.0,0.0,3.0,0.0,550.5608,591.9238,562.4207
Japan,1,15.75,1.0,0.0,0.0,1.0,0.0,611.0064,574.2107,656.4155
Japan,0,15.5,5.0,0.0,0.0,0.0,0.0,563.6469999999999,592.539,593.8456
Japan,0,15.75,2.0,1.0,0.0,0.0,0.0,523.6096,467.5157,524.5617
Japan,1,15.5,4.0,4.0,3.0,3.0,3.0,431.695,438.5426,379.9329
Japan,1,15.5,1.0,0.0,0.0,0.0,0.0,609.5264,595.3394,584.4275
Japan,1,16.0,1.0,1.0,0.0,0.0,1.0,515.5865,485.4069,543.398
Japan,0,15.75,1.0,0.0,0.0,0.0,0.0,600.8023,554.1258,539.9478
Japan,1,16.17,2.0,0.0,0.0,0.0,0.0,583.6657,575.2433,560.8355
Japan,1,16.08,3.0,1.0,0.0,2.0,0.0,484.3511,514.0815,535.3786
Japan,1,16.25,3.0,0.0,0.0,0.0,0.0,553.2092,591.0501,575.7553
Japan,1,15.83,5.0,1.0,0.0,0.0,3.0,457.5557,454.3493,379.1869
Japan,0,15.58,3.0,1.0,0.0,0.0,0.0,526.0243,466.9544,452.9467
Japan,0,15.5,3.0,2.0,2.0,1.0,0.0,488.4795,489.4088,493.0436
Japan,1,15.42,2.0,1.0,0.0,1.0,1.0,606.878,641.4094,638.5117
Japan,1,16.17,0.0,0.0,0.0,0.0,0.0,562.6344,521.2302,480.2686
Japan,1,15.33,1.0,0.0,0.0,0.0,0.0,553.9882,577.6263,555.3338
Japan,0,16.0,6.0,0.0,0.0,0.0,0.0,649.9533,658.1381,702.1074
Japan,0,15.75,2.0,0.0,0.0,0.0,0.0,638.1913,612.1064,568.5752
Japan,0,15.67,7.0,0.0,0.0,0.0,0.0,697.079,679.1489999999999,670.2163
Japan,1,15.33,2.0,1.0,0.0,0.0,0.0,520.0265,657.7722,566.8034
Japan,1,15.42,14.0,0.0,0.0,0.0,0.0,663.2731,613.6085,659.0265
Japan,1,15.42,16.0,2.0,0.0,0.0,0.0,618.3284,580.0092,600.6527
Japan,1,15.92,18.0,1.0,0.0,0.0,0.0,661.9489,728.5452,700.4289
Japan,1,15.92,5.0,0.0,0.0,0.0,0.0,706.7378,747.0526,704.7184
Japan,1,15.83,10.0,1.0,0.0,0.0,0.0,648.2396,699.0763,696.9787
Japan,0,15.33,17.0,0.0,0.0,0.0,0.0,694.898,676.262,700.9884
Japan,0,15.75,20.0,1.0,0.0,0.0,0.0,674.7235,562.867,589.7426
Japan,1,15.92,3.0,0.0,0.0,0.0,0.0,540.0452,584.7751,514.2111
Japan,0,15.83,2.0,0.0,0.0,0.0,0.0,686.4854,591.0153,626.6692
Japan,0,15.58,3.0,1.0,0.0,0.0,0.0,635.7766,672.8137,674.6923
Japan,1,16.17,5.0,0.0,0.0,0.0,0.0,664.5194,720.0461,704.7184
Japan,1,16.25,2.0,0.0,0.0,1.0,1.0,620.2757,645.9369,627.0421
